1703836800000 42273.35000000 42427.01000000 42268.26000000 42418.17000000 413.72168000 1703837699999 17532451.45217100 19896 239.08003000 10130444.38346060 0
1703837700000 42418.17000000 42513.04000000 42306.00000000 42337.64000000 305.43579000 1703838599999 12954113.81718140 15029 132.47295000 5617055.66518520 0
1703838600000 42337.64000000 42490.42000000 42330.30000000 42429.41000000 322.34807000 1703839499999 13680982.45046050 16608 167.18597000 7095271.59351360 0
1703839500000 42429.40000000 42492.00000000 42426.00000000 42472.88000000 355.65916000 1703840399999 15105284.19322510 11335 217.19984000 9224043.86830490 0
1703840400000 42472.88000000 42517.66000000 42419.95000000 42500.53000000 348.94294000 1703841299999 14819756.58146520 11691 209.67443000 8904531.19571740 0
1703841300000 42500.52000000 42633.33000000 42486.32000000 42609.90000000 316.02025000 1703842199999 13450891.17760060 20863 183.85175000 7825055.23824380 0
1703842200000 42609.90000000 42696.45000000 42591.44000000 42631.80000000 361.85849000 1703843099999 15429340.54902910 15899 190.63576000 8128449.43993740 0
1703843100000 42631.80000000 42684.40000000 42581.30000000 42655.88000000 252.96118000 1703843999999 10782945.70881290 10976 120.11172000 5120116.07596910 0
1703844000000 42655.88000000 42781.10000000 42621.10000000 42686.00000000 329.92292000 1703844899999 14082148.36522190 17813 177.39912000 7572346.33317650 0
1703844900000 42686.00000000 42743.20000000 42685.99000000 42719.61000000 232.58731000 1703845799999 9935776.77575330 12445 106.02501000 4529100.83661390 0
1703845800000 42719.61000000 42795.00000000 42719.60000000 42776.43000000 340.72903000 1703846699999 14571797.42012980 11648 206.86769000 8847051.76157940 0
1703846700000 42776.43000000 42782.28000000 42686.00000000 42686.01000000 201.90031000 1703847599999 8627894.61456140 10153 88.19570000 3768612.68637900 0
1703847600000 42686.00000000 42773.36000000 42677.35000000 42743.56000000 240.57520000 1703848499999 10280213.77369030 9789 118.31512000 5055135.53193240 0
1703848500000 42743.56000000 42934.00000000 42743.55000000 42852.74000000 654.99128000 1703849399999 28063526.84881920 23961 399.28041000 17107001.89989660 0
1703849400000 42852.74000000 42894.86000000 42816.30000000 42832.46000000 296.31053000 1703850299999 12696373.30630380 12426 126.47126000 5418758.81357990 0
1703850300000 42832.46000000 42901.04000000 42800.98000000 42862.01000000 317.87973000 1703851199999 13620300.98476040 11890 169.27534000 7252941.84909660 0
1703851200000 42862.00000000 42930.00000000 42815.75000000 42815.75000000 307.95152000 1703852099999 13204531.81046070 12521 139.39327000 5976617.39098210 0
1703852100000 42815.76000000 42865.39000000 42765.06000000 42829.06000000 242.70583000 1703852999999 10392851.99779290 10176 125.63695000 5379653.53998070 0
1703853000000 42829.06000000 42839.53000000 42750.01000000 42777.88000000 315.88627000 1703853899999 13516673.85899900 14542 168.21381000 7197859.45807620 0
1703853900000 42777.88000000 42825.46000000 42755.75000000 42825.46000000 249.55033000 1703854799999 10677540.09229210 11059 144.54233000 6184355.21678150 0
1703854800000 42825.45000000 42887.99000000 42788.47000000 42788.47000000 283.51477000 1703855699999 12144478.88617420 12061 138.26084000 5922479.03524430 0
1703855700000 42788.53000000 42819.99000000 42706.18000000 42710.00000000 323.30695000 1703856599999 13823688.12850050 15083 142.26498000 6082707.92123730 0
1703856600000 42710.00000000 42845.99000000 42708.00000000 42840.09000000 265.30322000 1703857499999 11344945.45546100 13287 133.96942000 5729326.15893110 0
1703857500000 42840.09000000 42856.44000000 42794.76000000 42825.17000000 242.46614000 1703858399999 10383608.65776790 10579 112.97087000 4837720.83882440 0
1703858400000 42824.30000000 42858.65000000 42783.81000000 42804.12000000 251.98495000 1703859299999 10789549.20732520 10633 108.11649000 4629203.89875250 0
1703859300000 42804.11000000 42854.00000000 42764.86000000 42808.24000000 275.35047000 1703860199999 11789907.27577210 9842 148.79327000 6370857.30037570 0
1703860200000 42808.24000000 43111.00000000 42791.10000000 43031.64000000 692.90258000 1703861099999 29780489.95033650 33723 447.02510000 19209932.44727210 0
1703861100000 43031.65000000 43050.00000000 42942.03000000 43021.87000000 421.17149000 1703861999999 18110018.33985750 17196 216.70891000 9318001.12803980 0
1703862000000 43021.88000000 43038.00000000 42794.41000000 42813.25000000 463.94849000 1703862899999 19909091.91229470 16707 193.51682000 8305866.92780730 0
1703862900000 42813.25000000 42813.25000000 42600.00000000 42716.01000000 1037.80763000 1703863799999 44319776.40912960 27780 484.82434000 20701737.65198090 0
1703863800000 42716.02000000 42749.97000000 42500.18000000 42527.56000000 988.20563000 1703864699999 42130532.28994420 28175 474.57387000 20234424.99600470 0
1703864700000 42527.57000000 42534.00000000 42106.64000000 42271.09000000 1499.31856000 1703865599999 63426155.58180590 53211 653.12363000 27625379.57256590 0
1703865600000 42271.09000000 42351.10000000 42148.00000000 42164.35000000 816.09873000 1703866499999 34477411.72024280 27160 388.94290000 16431453.87610570 0
